Customer_ID,Age,Gender,Income_Level,Occupation,Nationality,Primary_Brand_Owned,Num_Luxury_Items,Primary_Item_Type,Years_Owning_Luxury,Purchase_Frequency,Resale_Experience,Sustainability_Importance,Brand_Loyalty,Heard_of_Restoration_Services,Used_Restoration_Before,Adoption_Likelihood,Services_Interested_In,WTP_Basic_Restoration_AED,WTP_Advanced_Restoration_AED,WTP_Authentication_AED,WTP_Annual_Membership_AED,Perceived_Value,Trust_Importance,Quality_Over_Price,Preferred_Channel,Digital_Certificate_Interest,Social_Media_Activity,Influencer_Impact,Awareness_Source,Primary_Pain_Point,NPS_Score,Visit_Frequency_Expected,Membership_Interest,Location_Preference,Has_Purchased
CUST0387,28,Male,High (250K-500K AED),Creative Industry,Other,Dior,12,Handbags,16,Rarely,No - never,Important,Neutral,No,No,Neutral,Both Restoration & Authentication,1231,4433,260,20062,Good Value,Important,Strongly Agree,Hybrid (Both),Somewhat Interested,Active,Medium Impact,Word of Mouth,High Costs,8,Bi-annually,Not Interested,Other Emirates,0
CUST0388,25,Female,High (250K-500K AED),Entrepreneur,UAE National,Prada,1,Leather Goods,23,Quarterly,No - never,Important,Not Loyal,Yes,No,Neutral,Full Service (incl. Resale),570,4459,381,8366,Good Value,Important,Neutral,Online (Website),Somewhat Interested,Not Active,Low Impact,Social Media,Limited Service Options,0,Quarterly,Maybe,Downtown Dubai,0
CUST0389,38,Female,High (250K-500K AED),Entrepreneur,Other,Louis Vuitton,9,Leather Goods,2,Annually,No - never,Very Important,Very Loyal,Yes,Yes,Very Likely,Restoration Only,1468,4094,310,29465,Fair,Very Important,Strongly Agree,Hybrid (Both),Very Interested,Somewhat Active,Medium Impact,Online Search,Finding Trusted Services,6,Bi-annually,Interested,Downtown Dubai,1
CUST0390,38,Male,High (250K-500K AED),Professional,Other,Chanel,15,Handbags,4,Bi-annually,Yes - occasionally,Very Important,Neutral,No,Yes,Very Likely,Restoration Only,1353,2924,501,25027,Good Value,Very Important,Agree,Hybrid (Both),Very Interested,Very Active,Medium Impact,Social Media,Finding Trusted Services,10,Bi-annually,Maybe,Jumeirah,1
CUST0391,50,Male,High (250K-500K AED),Corporate Executive,Asian Expat,Louis Vuitton,1,Leather Goods,21,Annually,No - never,Very Important,Very Loyal,No,Yes,Likely,Both Restoration & Authentication,1165,3748,476,10410,Good Value,Critical,Strongly Agree,Mobile App,Somewhat Interested,Active,Low Impact,Other,Limited Service Options,9,As Needed,Interested,City Walk,0
CUST0392,30,Male,Very High (>500K AED),Creative Industry,Other,Louis Vuitton,12,Handbags,7,Quarterly,Yes - occasionally,Very Important,Somewhat Loyal,No,No,Neutral,Both Restoration & Authentication,1256,5332,168,12835,Excellent Value,Critical,Agree,Online (Website),Somewhat Interested,Somewhat Active,Low Impact,Online Search,Long Wait Times,6,Annually,Interested,Jumeirah,0
CUST0393,28,Female,Medium (100K-250K AED),Professional,Western Expat,Balenciaga,3,Leather Goods,2,Bi-annually,Yes - once,Moderately Important,Somewhat Loyal,Yes,No,Likely,Full Service (incl. Resale),1151,5182,439,16647,Too Expensive,Very Important,Agree,Hybrid (Both),Very Interested,Not Active,Low Impact,Online Search,Finding Trusted Services,7,Annually,Not Interested,Dubai Marina,0
CUST0394,38,Female,Medium (100K-250K AED),Professional,GCC National,Bottega Veneta,11,Sneakers,6,Annually,Yes - frequently,Important,Very Loyal,Yes,No,Very Unlikely,Restoration Only,570,2319,611,8541,Good Value,Important,Strongly Agree,Mobile App,Somewhat Interested,Active,High Impact,Social Media,Limited Service Options,5,Bi-annually,Maybe,City Walk,0
CUST0395,28,Female,High (250K-500K AED),Business Owner,Western Expat,Chanel,2,Handbags,17,Bi-annually,Yes - once,Moderately Important,Neutral,Yes,No,Unlikely,Not Interested,545,2989,199,20218,Too Expensive,Important,Agree,Hybrid (Both),Somewhat Interested,Somewhat Active,Medium Impact,Magazine/Press,Finding Trusted Services,7,Annually,Interested,Dubai Marina,0
CUST0396,42,Female,High (250K-500K AED),Professional,Western Expat,Chanel,16,Accessories,7,Bi-annually,Yes - occasionally,Moderately Important,Very Loyal,No,No,Neutral,Restoration Only,546,3175,324,13433,Good Value,Critical,Strongly Agree,In-Person (Studio),Very Interested,Somewhat Active,Low Impact,Online Search,Lack of Transparency,0,Annually,Interested,Dubai Mall,0
CUST0397,40,Male,Medium (100K-250K AED),Professional,UAE National,Hermès,9,Handbags,5,Bi-annually,Yes - occasionally,Very Important,Somewhat Loyal,No,No,Neutral,Both Restoration & Authentication,1090,5166,451,13547,Good Value,Very Important,Strongly Agree,Online (Website),Somewhat Interested,Very Active,High Impact,Social Media,High Costs,0,Annually,Not Interested,Dubai Marina,0
CUST0398,30,Female,Low (<100K AED),Creative Industry,Asian Expat,Hermès,15,Handbags,5,Annually,Yes - occasionally,Important,Neutral,Yes,No,Likely,Both Restoration & Authentication,921,2059,333,12860,Fair,Very Important,Strongly Agree,Mobile App,Somewhat Interested,Somewhat Active,Medium Impact,Word of Mouth,High Costs,8,Quarterly,Maybe,Dubai Marina,0
CUST0399,38,Male,Medium (100K-250K AED),Professional,Other,Chanel,12,Sneakers,20,Bi-annually,Yes - occasionally,Important,Neutral,No,Yes,Very Likely,Restoration Only,648,5361,334,25410,Good Value,Critical,Agree,In-Person (Studio),Very Interested,Active,Medium Impact,Social Media,Lack of Transparency,3,Bi-annually,Interested,Dubai Marina,1
CUST0400,38,Female,Very High (>500K AED),Corporate Executive,UAE National,Prada,1,Accessories,16,Rarely,Yes - once,Important,Very Loyal,No,No,Likely,Restoration Only,1409,1878,488,13745,Too Expensive,Critical,Agree,Mobile App,Very Interested,Active,Medium Impact,Other,Finding Trusted Services,2,Annually,Very Interested,City Walk,0
CUST0401,22,Female,Medium (100K-250K AED),Other,Asian Expat,Gucci,13,Handbags,19,Quarterly,No - never,Important,Somewhat Loyal,No,No,Unlikely,Full Service (incl. Resale),629,5331,456,27856,Good Value,Very Important,Agree,Hybrid (Both),Somewhat Interested,Active,Medium Impact,Magazine/Press,Finding Trusted Services,5,Bi-annually,Maybe,Downtown Dubai,0
CUST0402,40,Female,Medium (100K-250K AED),Business Owner,Arab Expat,Hermès,14,Handbags,9,Bi-annually,No - never,Slightly Important,Neutral,Yes,No,Likely,Full Service (incl. Resale),955,3418,459,27354,Fair,Critical,Strongly Agree,In-Person (Studio),Very Interested,Active,Low Impact,Event/Exhibition,Lack of Transparency,9,As Needed,Interested,Dubai Marina,0
CUST0403,30,Male,Medium (100K-250K AED),Professional,Arab Expat,Gucci,8,Handbags,5,Annually,Yes - occasionally,Slightly Important,Very Loyal,No,No,Likely,Authentication Only,1138,4748,495,9818,Good Value,Critical,Agree,Hybrid (Both),Very Interested,Somewhat Active,No Impact,Online Search,Finding Trusted Services,8,As Needed,Maybe,Downtown Dubai,0
CUST0404,38,Male,Medium (100K-250K AED),Business Owner,Other,Balenciaga,8,Sneakers,8,Annually,No - never,Slightly Important,Somewhat Loyal,No,Yes,Neutral,Both Restoration & Authentication,1376,2575,230,17101,Excellent Value,Critical,Agree,Online (Website),Somewhat Interested,Active,Medium Impact,Word of Mouth,Other,9,As Needed,Maybe,Dubai Marina,0
CUST0405,28,Male,Low (<100K AED),Entrepreneur,Western Expat,Prada,12,Handbags,9,Annually,Yes - once,Important,Very Loyal,No,Yes,Very Likely,Both Restoration & Authentication,1130,1578,523,8028,Fair,Very Important,Agree,In-Person (Studio),Somewhat Interested,Somewhat Active,No Impact,Social Media,High Costs,10,Annually,Not Interested,Other Emirates,1
CUST0406,40,Male,High (250K-500K AED),Creative Industry,Other,Chanel,1,Leather Goods,5,Rarely,Yes - occasionally,Important,Somewhat Loyal,No,No,Likely,Restoration Only,1465,2908,305,18798,Good Value,Very Important,Agree,Hybrid (Both),Somewhat Interested,Somewhat Active,Low Impact,Social Media,Finding Trusted Services,3,As Needed,Interested,Downtown Dubai,0
CUST0407,30,Male,Low (<100K AED),Corporate Executive,Asian Expat,Prada,11,Accessories,10,Bi-annually,Yes - frequently,Slightly Important,Neutral,Yes,Yes,Very Likely,Both Restoration & Authentication,1496,2333,424,13954,Good Value,Critical,Neutral,Hybrid (Both),Somewhat Interested,Somewhat Active,No Impact,Social Media,Lack of Transparency,8,Annually,Interested,Downtown Dubai,1
CUST0408,18,Male,Very High (>500K AED),Creative Industry,UAE National,Hermès,8,Sneakers,2,Quarterly,Yes - once,Very Important,Somewhat Loyal,Yes,Yes,Likely,Full Service (incl. Resale),1368,5147,432,24087,Fair,Very Important,Agree,In-Person (Studio),Somewhat Interested,Active,Low Impact,Word of Mouth,Finding Trusted Services,4,Quarterly,Very Interested,Jumeirah,1
CUST0409,40,Female,Medium (100K-250K AED),Corporate Executive,Western Expat,Louis Vuitton,10,Handbags,9,Monthly,No - never,Moderately Important,Somewhat Loyal,No,Yes,Likely,Both Restoration & Authentication,1004,2531,581,15770,Good Value,Critical,Strongly Agree,Hybrid (Both),Somewhat Interested,Very Active,Low Impact,Magazine/Press,Finding Trusted Services,6,Bi-annually,Interested,City Walk,0
CUST0410,22,Female,High (250K-500K AED),Creative Industry,Asian Expat,Balenciaga,19,Handbags,11,Annually,Yes - once,Very Important,Somewhat Loyal,Yes,No,Unlikely,Not Interested,1428,4785,649,12438,Good Value,Critical,Disagree,In-Person (Studio),Somewhat Interested,Active,Medium Impact,Other,High Costs,2,Quarterly,Very Interested,City Walk,0
CUST0411,28,Female,Very High (>500K AED),Entrepreneur,GCC National,Chanel,11,Handbags,4,Annually,Yes - occasionally,Very Important,Somewhat Loyal,No,Yes,Likely,Restoration Only,1273,3572,398,21156,Excellent Value,Critical,Strongly Agree,In-Person (Studio),Very Interested,Somewhat Active,Medium Impact,Social Media,Limited Service Options,2,Monthly,Maybe,City Walk,1
CUST0412,45,Prefer not to say,High (250K-500K AED),Entrepreneur,Asian Expat,Dior,7,Shoes,22,Quarterly,Yes - once,Very Important,Very Loyal,No,No,Neutral,Both Restoration & Authentication,743,1949,296,21548,Excellent Value,Very Important,Agree,In-Person (Studio),Very Interested,Very Active,Medium Impact,Online Search,High Costs,2,Quarterly,Maybe,Other Emirates,0
CUST0413,45,Male,High (250K-500K AED),Business Owner,Asian Expat,Balenciaga,11,Handbags,22,Quarterly,Yes - occasionally,Very Important,Very Loyal,No,No,Very Likely,Both Restoration & Authentication,973,4315,630,10111,Good Value,Important,Agree,In-Person (Studio),Very Interested,Not Active,No Impact,Word of Mouth,High Costs,7,Monthly,Very Interested,Downtown Dubai,1
CUST0414,32,Female,Medium (100K-250K AED),Student,UAE National,Bottega Veneta,17,Handbags,22,Monthly,No - never,Very Important,Somewhat Loyal,Yes,No,Very Likely,Both Restoration & Authentication,881,4302,584,27767,Good Value,Very Important,Agree,Social Media,Very Interested,Somewhat Active,No Impact,Word of Mouth,High Costs,5,Annually,Interested,Other Emirates,1
CUST0415,35,Male,Medium (100K-250K AED),Entrepreneur,Western Expat,Gucci,1,Leather Goods,2,Annually,No - never,Important,Somewhat Loyal,Yes,Yes,Very Likely,Both Restoration & Authentication,602,3492,156,22219,Good Value,Critical,Agree,Hybrid (Both),Very Interested,Somewhat Active,Low Impact,Online Search,Finding Trusted Services,8,Bi-annually,Very Interested,Jumeirah,0
CUST0416,30,Male,High (250K-500K AED),Corporate Executive,Asian Expat,Prada,8,Handbags,23,Quarterly,Yes - frequently,Very Important,Somewhat Loyal,No,No,Likely,Authentication Only,988,5028,306,22049,Good Value,Very Important,Agree,Hybrid (Both),Very Interested,Active,No Impact,Word of Mouth,Finding Trusted Services,8,Bi-annually,Not Interested,Dubai Mall,1
CUST0417,28,Female,Very High (>500K AED),Creative Industry,Western Expat,Chanel,6,Sneakers,6,Bi-annually,No - never,Very Important,Very Loyal,Yes,No,Very Likely,Full Service (incl. Resale),536,2984,320,9113,Fair,Important,Strongly Agree,Hybrid (Both),Somewhat Interested,Active,No Impact,Event/Exhibition,Long Wait Times,7,Annually,Maybe,City Walk,1
CUST0418,28,Female,High (250K-500K AED),Corporate Executive,UAE National,Balenciaga,18,Handbags,14,Bi-annually,Yes - occasionally,Important,Somewhat Loyal,No,No,Neutral,Full Service (incl. Resale),1153,3745,218,5563,Good Value,Important,Agree,Online (Website),Very Interested,Somewhat Active,Medium Impact,Online Search,Other,0,Annually,Interested,City Walk,0
CUST0419,35,Male,High (250K-500K AED),Creative Industry,UAE National,Prada,6,Shoes,1,Annually,No - never,Important,Very Loyal,No,No,Likely,Authentication Only,1048,4665,243,18889,Good Value,Very Important,Agree,In-Person (Studio),Very Interested,Active,Low Impact,Online Search,Finding Trusted Services,5,As Needed,Not Interested,Dubai Marina,0
CUST0420,38,Female,High (250K-500K AED),Business Owner,Western Expat,Chanel,5,Accessories,18,Annually,Yes - occasionally,Very Important,Neutral,Yes,No,Likely,Full Service (incl. Resale),1019,3242,518,11498,Good Value,Important,Strongly Disagree,Hybrid (Both),Somewhat Interested,Somewhat Active,Medium Impact,Social Media,High Costs,3,Annually,Interested,Downtown Dubai,0
CUST0421,38,Male,High (250K-500K AED),Entrepreneur,Arab Expat,Hermès,13,Sneakers,7,Bi-annually,Yes - occasionally,Very Important,Somewhat Loyal,No,Yes,Likely,Both Restoration & Authentication,1242,3470,512,11131,Good Value,Important,Strongly Agree,Mobile App,Somewhat Interested,Active,Medium Impact,Social Media,Limited Service Options,3,Bi-annually,Interested,Other Emirates,1
CUST0422,38,Female,Low (<100K AED),Professional,GCC National,Balenciaga,19,Accessories,1,Quarterly,Yes - occasionally,Moderately Important,Very Loyal,Yes,No,Likely,Full Service (incl. Resale),832,3984,525,28107,Fair,Critical,Agree,Hybrid (Both),Very Interested,Somewhat Active,High Impact,Word of Mouth,Finding Trusted Services,2,Bi-annually,Not Interested,Dubai Mall,0
CUST0423,22,Male,High (250K-500K AED),Business Owner,Asian Expat,Hermès,8,Handbags,1,Bi-annually,Yes - occasionally,Important,Very Loyal,Yes,No,Neutral,Restoration Only,896,3050,335,5696,Excellent Value,Somewhat Important,Agree,In-Person (Studio),Very Interested,Somewhat Active,Medium Impact,Online Search,Finding Trusted Services,8,Quarterly,Maybe,Downtown Dubai,0
CUST0424,30,Prefer not to say,Very High (>500K AED),Corporate Executive,GCC National,Balenciaga,9,Sneakers,1,Annually,Yes - frequently,Very Important,Not Loyal,No,Yes,Unlikely,Restoration Only,795,2189,541,24071,Fair,Important,Neutral,In-Person (Studio),Very Interested,Very Active,Low Impact,Event/Exhibition,Limited Service Options,1,Quarterly,Maybe,City Walk,0
CUST0425,22,Male,Medium (100K-250K AED),Business Owner,GCC National,Hermès,17,Sneakers,24,Rarely,Yes - once,Important,Very Loyal,No,No,Very Likely,Both Restoration & Authentication,606,3490,319,26705,Good Value,Critical,Strongly Agree,Online (Website),Somewhat Interested,Very Active,Medium Impact,Word of Mouth,Lack of Transparency,0,Bi-annually,Not Interested,Dubai Mall,1
CUST0426,32,Female,High (250K-500K AED),Professional,Asian Expat,Bottega Veneta,3,Sneakers,4,Quarterly,Yes - once,Important,Neutral,No,No,Likely,Both Restoration & Authentication,1359,2901,353,26397,Too Expensive,Critical,Agree,Online (Website),Somewhat Interested,Somewhat Active,No Impact,Online Search,Finding Trusted Services,9,As Needed,Interested,Dubai Marina,0
CUST0427,30,Male,Medium (100K-250K AED),Corporate Executive,Asian Expat,Prada,19,Handbags,4,Monthly,No - never,Very Important,Very Loyal,No,Yes,Neutral,Both Restoration & Authentication,1453,2086,191,10704,Fair,Very Important,Agree,In-Person (Studio),Very Interested,Very Active,Medium Impact,Word of Mouth,High Costs,2,Monthly,Maybe,City Walk,0
CUST0428,40,Male,High (250K-500K AED),Professional,UAE National,Dior,11,Handbags,18,Monthly,Yes - frequently,Important,Neutral,No,Yes,Very Likely,Both Restoration & Authentication,1029,3651,162,24955,Good Value,Important,Agree,Hybrid (Both),Not Interested,Active,High Impact,Social Media,Finding Trusted Services,3,Quarterly,Maybe,City Walk,1
CUST0429,28,Female,Medium (100K-250K AED),Corporate Executive,Western Expat,Balenciaga,17,Handbags,11,Bi-annually,Yes - once,Important,Neutral,Yes,Yes,Very Likely,Restoration Only,1324,3329,303,26720,Excellent Value,Critical,Strongly Agree,In-Person (Studio),Somewhat Interested,Active,Low Impact,Online Search,High Costs,3,Quarterly,Very Interested,Dubai Marina,1
CUST0430,25,Male,High (250K-500K AED),Corporate Executive,UAE National,Bottega Veneta,19,Handbags,1,Annually,Yes - frequently,Very Important,Somewhat Loyal,Yes,No,Neutral,Both Restoration & Authentication,582,5251,423,19442,Fair,Very Important,Agree,Hybrid (Both),Very Interested,Very Active,Low Impact,Online Search,Long Wait Times,5,Annually,Interested,Other Emirates,0
CUST0431,25,Female,High (250K-500K AED),Entrepreneur,Western Expat,Balenciaga,2,Handbags,10,Monthly,No - never,Very Important,Very Loyal,No,Yes,Very Likely,Full Service (incl. Resale),1433,3485,447,12765,Too Expensive,Important,Strongly Agree,Hybrid (Both),Very Interested,Very Active,Medium Impact,Social Media,High Costs,0,Bi-annually,Maybe,Downtown Dubai,1
CUST0432,38,Female,Medium (100K-250K AED),Business Owner,Asian Expat,Hermès,8,Leather Goods,9,Bi-annually,Yes - frequently,Important,Very Loyal,Yes,Yes,Very Likely,Both Restoration & Authentication,787,2126,200,20524,Fair,Important,Agree,In-Person (Studio),Very Interested,Somewhat Active,Medium Impact,Social Media,Lack of Transparency,0,Bi-annually,Interested,Dubai Mall,1
CUST0433,32,Female,High (250K-500K AED),Creative Industry,UAE National,Chanel,19,Handbags,23,Quarterly,No - never,Important,Somewhat Loyal,No,Yes,Very Likely,Restoration Only,1481,3531,649,13002,Too Expensive,Important,Agree,Hybrid (Both),Very Interested,Active,Medium Impact,Word of Mouth,High Costs,1,Quarterly,Very Interested,Dubai Marina,1
CUST0434,22,Female,Very High (>500K AED),Creative Industry,GCC National,Balenciaga,7,Handbags,4,Monthly,No - never,Important,Somewhat Loyal,No,No,Very Likely,Restoration Only,1205,4610,518,14390,Fair,Critical,Agree,In-Person (Studio),Somewhat Interested,Active,No Impact,Social Media,Finding Trusted Services,3,Bi-annually,Not Interested,City Walk,1
CUST0435,22,Female,Very High (>500K AED),Professional,Western Expat,Bottega Veneta,17,Sneakers,6,Bi-annually,Yes - once,Very Important,Very Loyal,No,No,Likely,Full Service (incl. Resale),960,4005,361,14668,Good Value,Critical,Strongly Agree,Hybrid (Both),Somewhat Interested,Not Active,Low Impact,Magazine/Press,Finding Trusted Services,6,Quarterly,Interested,Downtown Dubai,1
CUST0436,35,Male,Medium (100K-250K AED),Professional,Arab Expat,Hermès,6,Sneakers,16,Quarterly,Yes - occasionally,Moderately Important,Very Loyal,No,No,Likely,Restoration Only,714,1863,293,21946,Excellent Value,Critical,Agree,Hybrid (Both),Somewhat Interested,Very Active,High Impact,Word of Mouth,Long Wait Times,5,Bi-annually,Interested,Downtown Dubai,0
CUST0437,22,Female,Medium (100K-250K AED),Creative Industry,Other,Louis Vuitton,19,Shoes,2,Bi-annually,Yes - frequently,Important,Somewhat Loyal,Yes,Yes,Very Unlikely,Restoration Only,780,5356,506,22236,Fair,Very Important,Strongly Agree,Hybrid (Both),Very Interested,Very Active,Medium Impact,Social Media,Lack of Transparency,10,Quarterly,Maybe,Jumeirah,0
